wodbus_entrytimestamp,qb50p1_v2_wod_bus_id,rawframe_id,rxtime,id_software,id_satellite,id_packet,opmode,bootcounter,packetcounter,cmdcounter_rx,cmdcounter_valid,uptime,wodbus_entrytime,wodbus_entrynumber,wodbus_validitybits_1,wodbus_validitybits_2,wodbus_validitybits_3,wodbus_valid_panel_0,wodbus_valid_panel_1,wodbus_valid_panel_2,wodbus_valid_panel_3,wodbus_valid_panel_4,wodbus_valid_trxuv_tlm,wodbus_valid_trxuv_state,wodbus_valid_eps,wodbus_valid_ants_state_a,wodbus_valid_ants_state_b,wodbus_valid_ants_temp_a,wodbus_valid_ants_temp_b,wodbus_valid_adcs_pwrtemp,wodbus_valid_adcs_state,wodbus_valid_adcs_meas_calibrated,wodbus_valid_adcs_meas_raw,wodbus_valid_obcsupervisor,wodbus_valid_obcepoch,wodbus_valid_obcrtcworking,wodbus_valid_adcs_actcmds,wodbus_valid_qarman_tcs,wodbus_valid_suthermocouple,wodbus_panels_temp_xp,wodbus_panels_temp_xm,wodbus_panels_temp_yp,wodbus_panels_temp_ym,wodbus_panels_temp_zm,wodbus_trxuv_rxdoppler,wodbus_trxuv_rxrssi,wodbus_trxuv_txreflpower,wodbus_trxuv_txfwdpower,wodbus_trxuv_txcurrent,wodbus_trxuv_rxcurrent,wodbus_trxuv_patemp,wodbus_trxuv_busvolt,wodbus_trxuv_tx_mode,wodbus_trxuv_tx_bitrate,wodbus_truxv_tx_dltype,wodbus_truxv_tx_beacon,wodbus_truxv_tx_idlemode,wodbus_ants_a_status,wodbus_ants_a_status_armed,wodbus_ants_a_status_ant4deploying,wodbus_ants_a_status_ant4timeout,wodbus_ants_a_status_ant4undeployed,wodbus_ants_a_status_ant3deploying,wodbus_ants_a_status_ant3timeout,wodbus_ants_a_status_ant3undeployed,wodbus_ants_a_status_ignoreflag,wodbus_ants_a_status_ant2deploying,wodbus_ants_a_status_ant2timeout,wodbus_ants_a_status_ant2undeployed,wodbus_ants_a_status_ant1deploying,wodbus_ants_a_status_ant1timeout,wodbus_ants_a_status_ant1undeployed,wodbus_ants_a_temp,wodbus_ants_b_status,wodbus_ants_b_status_armed,wodbus_ants_b_status_ant4deploying,wodbus_ants_b_status_ant4timeout,wodbus_ants_b_status_ant4undeployed,wodbus_ants_b_status_ant3deploying,wodbus_ants_b_status_ant3timeout,wodbus_ants_b_status_ant3undeployed,wodbus_ants_b_status_ignoreflag,wodbus_ants_b_status_ant2deploying,wodbus_ants_b_status_ant2timeout,wodbus_ants_b_status_ant2undeployed,wodbus_ants_b_status_ant1deploying,wodbus_ants_b_status_ant1timeout,wodbus_ants_b_status_ant1undeployed,wodbus_ants_b_temp,wodbus_hksup_spicommandstatus,wodbus_hksup_enable_status,wodbus_hksup_enable_status_powerobc,wodbus_hksup_enable_status_powerrtc,wodbus_hksup_enable_status_isinsupervisormode,wodbus_hksup_enable_status_busyrtc,wodbus_hksup_enable_status_poweroffrtc,wodbus_obcsup_sup_uptime,wodbus_obcsup_iobc_uptime,wodbus_obcsup_iobc_resetcount,wodbus_obcsup_temp,wodbus_obcsup_3v3in,wodbus_obcsup_3v3,wodbus_obcsup_ref2v5,wodbus_obcsup_1v8,wodbus_obcsup_1v0,wodbus_obcsup_curr3v3,wodbus_obcsup_curr1v8,wodbus_obcsup_curr1v0,wodbus_obcsup_vrtc,wodbus_obcsup_adc_updateflag,wodbus_obcsup_crc8,wodbus_hkobc_safeflag_lasttrg,wodbus_hkobc_safeflag_uptime,wodbus_hkobc_obc_epoch,wodbus_hkobc_adcsmode,wodbus_hkobc_dboard_switches,wodbus_hkobc_dboard_switch3v3,wodbus_hkobc_dboard_switch5v,wodbus_hkobc_dboard_switchbatv,wodbus_hkobc_bootcounter,wodbus_hkobc_uptime,wodbus_hkobc_opmode,wodbus_qarman_tc1_ocfault,wodbus_qarman_tc1_scgfault,wodbus_qarman_tc1_scvfault,wodbus_qarman_tc1_tempint_neg,wodbus_qarman_tc1_tempint,wodbus_qarman_tc1_fault,wodbus_qarman_tc1_temptc_neg,wodbus_qarman_tc1_temptc,wodbus_qarman_tc2_ocfault,wodbus_qarman_tc2_scgfault,wodbus_qarman_tc2_scvfault,wodbus_qarman_tc2_tempint_neg,wodbus_qarman_tc2_tempint,wodbus_qarman_tc2_fault,wodbus_qarman_tc2_temptc_neg,wodbus_qarman_tc2_temptc,wodbus_qarman_tc3_ocfault,wodbus_qarman_tc3_scgfault,wodbus_qarman_tc3_scvfault,wodbus_qarman_tc3_tempint_neg,wodbus_qarman_tc3_tempint,wodbus_qarman_tc3_fault,wodbus_qarman_tc3_temptc_neg,wodbus_qarman_tc3_temptc,wodbus_suthermocouple,qb50p1_v2_wod_eps_id,rawframe_id,rxtime,id_software,id_satellite,id_packet,opmode,bootcounter,packetcounter,cmdcounter_rx,cmdcounter_valid,uptime,wodeps_entrytime,wodeps_entrynumber,wodeps_validitybits_1,wodeps_validitybits_2,wodeps_validitybits_3,wodeps_valid_panel_0,wodeps_valid_panel_1,wodeps_valid_panel_2,wodeps_valid_panel_3,wodeps_valid_panel_4,wodeps_valid_trxuv_tlm,wodeps_valid_trxuv_state,wodeps_valid_eps,wodeps_valid_ants_state_a,wodeps_valid_ants_state_b,wodeps_valid_ants_temp_a,wodeps_valid_ants_temp_b,wodeps_valid_adcs_pwrtemp,wodeps_valid_adcs_state,wodeps_valid_adcs_meas_calibrated,wodeps_valid_adcs_meas_raw,wodeps_valid_obcsupervisor,wodeps_valid_obcepoch,wodeps_valid_obcrtcworking,wodeps_valid_adcs_actcmds,wodeps_valid_qarman_tcs,wodeps_valid_suthermocouple,wodeps_vboost1,wodeps_vboost2,wodeps_vboost3,wodeps_vbatt,wodeps_curin1,wodeps_curin2,wodeps_curin3,wodeps_cursun,wodeps_cursys,wodeps_curch_1,wodeps_curch_2,wodeps_curch_3,wodeps_curch_4,wodeps_curch_5,wodeps_curch_6,wodeps_output_1,wodeps_output_2,wodeps_output_3,wodeps_output_4,wodeps_output_5,wodeps_output_6,wodeps_output_7,wodeps_output_8,wodeps_output_on_delta_1,wodeps_output_on_delta_2,wodeps_output_on_delta_3,wodeps_output_on_delta_4,wodeps_output_on_delta_5,wodeps_output_on_delta_6,wodeps_output_on_delta_7,wodeps_output_on_delta_8,wodeps_output_off_delta_1,wodeps_output_off_delta_2,wodeps_output_off_delta_3,wodeps_output_off_delta_4,wodeps_output_off_delta_5,wodeps_output_off_delta_6,wodeps_output_off_delta_7,wodeps_output_off_delta_8,wodeps_latchup_1,wodeps_latchup_2,wodeps_latchup_3,wodeps_latchup_4,wodeps_latchup_5,wodeps_latchup_6,wodeps_wdt_i2c_time_left,wodeps_wdt_gnd_time_left,wodeps_wdt_csp_ping1_left,wodeps_wdt_csp_ping2_left,wodeps_counter_wdt_i2c,wodeps_counter_wdt_gnd,wodeps_counter_wdt_csp1,wodeps_counter_wdt_csp2,wodeps_counter_boot,wodeps_temp1,wodeps_temp2,wodeps_temp3,wodeps_temp4,wodeps_temp_batt0,wodeps_temp_batt1,wodeps_bootcause,wodeps_battmode,wodeps_pptmode
2015-03-28 23:00:18,867,250753,2015-04-03 08:00:00,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1167,26,16,5511,1427587218,613309,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,-1.0078125,1.2421875,-2.0078125,19.4921875,-1.0078125,141,394,14.229104,53.019999,80.64516,115.32235,3.8789,8.22579,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4.5186,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2.7654,7,7,true,true,true,false,false,316455,49141,5,4.3776,3338.2208965,3328.4457255,2500.0000344,1801.0752936,1004.3988408,86.75465,39.71162,53.2135825,3338.2208965,255,104,None,0,1427587218,Detumble + MEMS,0,false,false,false,1057,39937,Nominal,false,false,false,true,-0.0625,false,false,4.0,false,false,false,true,-0.125,false,false,4.75,false,false,false,true,-0.0625,false,false,4.0,-273.0,812,250754,2015-04-03 08:00:01,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1168,26,16,5511,1427587218,613309,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3415,3102,3439,8251,163,1004,58,434,316,6,4,5,79,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6549,5,5,261,953,0,0,127448,2,1,0,-3,0,0,4,Normal,MPPT
2015-03-29 00:00:16,868,250755,2015-04-03 08:00:02,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1169,26,16,5512,1427590816,613669,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,-13.0078125,-11.0078125,-11.7578125,-11.7578125,-15.7578125,382,389,18.7376,52.123271,84.1397836,82.58048,1.2158,8.016113,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-10.0914,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-10.6758,7,7,true,true,true,false,false,320053,52739,5,7.884,3338.2208965,3328.4457255,2500.0000344,1801.0752936,1004.3988408,87.1016686,39.4672408,53.5410507,3338.2208965,255,130,None,0,1427590816,Detumble + MEMS,0,false,false,false,1057,43537,Nominal,false,false,false,false,3.75,false,false,7.5,false,false,false,false,3.75,false,false,6.0,false,false,false,false,3.8125,false,false,6.0,-273.0,813,250756,2015-04-03 08:00:03,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1170,26,16,5513,1427590816,613669,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,323,314,323,8045,0,41,3,6,341,31,4,5,72,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6656,5,5,261,953,0,0,127448,0,0,1,0,0,0,4,Normal,MPPT
2015-03-29 01:00:14,869,250757,2015-04-03 08:00:04,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1171,26,16,5516,1427594414,614029,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,15.4921875,11.9921875,11.4921875,9.7421875,15.4921875,420,430,14.112711,52.346736,81.1827944,115.80622,10.9805,8.241919,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15.6222,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15.9144,7,7,true,true,true,false,false,323651,56337,5,15.189,3343.108482,3323.55814,2500.0000344,1801.0752936,1006.8426336,87.7957058,39.5894304,54.1959871,3338.2208965,255,193,None,0,1427594414,Detumble + MEMS,0,false,false,false,1057,47137,Nominal,false,false,false,false,11.0625,false,false,14.75,false,false,false,false,11.0,false,false,14.0,false,false,false,false,11.0,false,false,13.75,-273.0,814,250758,2015-04-03 08:00:05,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1172,26,16,5516,1427594414,614029,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3824,3800,4015,8270,11,270,428,310,316,6,4,5,75,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6783,5,5,261,953,0,0,127448,10,9,10,8,0,0,4,Normal,MPPT
2015-03-29 03:00:12,870,250759,2015-04-03 08:00:07,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1173,26,16,5517,1427598012,614389,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,-11.2578125,-6.2578125,-12.0078125,-13.2578125,-6.7578125,399,390,14.345975,54.379431,81.989246,115.80622,-7.3653,8.145145,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-8.046,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-8.6304,7,7,true,true,true,false,false,327249,59935,5,-1.7586,3338.2208965,3323.55814,2500.0000344,1798.6315008,1004.3988408,86.0606128,39.3450512,52.8861143,3338.2208965,255,19,None,0,1427598012,Detumble + MEMS,0,false,false,false,1057,50737,Nominal,false,false,false,true,-6.8125,false,true,-2.75,false,false,false,true,-6.8125,false,true,-3.75,false,false,false,true,-6.6875,false,true,-3.75,-273.0,815,250760,2015-04-03 08:00:08,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1174,26,16,5518,1427598012,614389,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4138,4570,4731,8165,494,244,152,446,329,6,4,7,79,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6896,5,5,261,953,0,0,127448,-6,-8,-6,-8,0,0,4,Normal,MPPT
2015-03-29 05:00:09,871,250762,2015-04-03 08:00:11,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1177,26,16,5522,1427605209,615109,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,8.7421875,7.7421875,1.7421875,18.2421875,7.7421875,350,411,12.753279,24.168636,76.0752676,114.83848,9.7969,8.22579,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10.947,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9.486,7,7,true,true,true,false,false,334444,67130,5,10.5138,3338.2208965,3328.4457255,2500.0000344,1801.0752936,1004.3988408,87.1016686,39.4672408,53.7047848,3338.2208965,255,123,None,0,1427605209,Detumble + MEMS,0,false,false,false,1057,57937,Nominal,false,false,false,false,6.6875,false,false,10.5,false,false,false,false,6.625,false,false,10.75,false,false,false,false,6.6875,false,false,10.25,-273.0,817,250763,2015-04-03 08:00:12,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1178,26,16,5523,1427605209,615109,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3700,4291,4462,8251,53,323,367,364,316,6,4,5,70,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3529,5,5,261,953,0,0,127448,7,6,4,2,0,0,4,Normal,MPPT
2015-03-29 06:00:07,872,250764,2015-04-03 08:00:14,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1179,26,16,5525,1427608807,615469,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,-17.2578125,-17.0078125,-15.0078125,-17.5078125,-21.5078125,400,383,19.141271,50.352759,82.2580632,117.41912,-3.8145,7.967726,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-15.351,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-15.351,7,7,true,true,true,false,false,338042,70728,5,3.2088,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,86.0606128,39.4672408,53.0498484,3338.2208965,255,104,None,0,1427608807,Detumble + MEMS,0,false,false,false,1057,61537,Nominal,false,false,false,true,-1.125,false,false,2.75,false,false,false,true,-1.0625,false,false,1.25,false,false,false,true,-1.0,false,false,1.25,-273.0,818,250765,2015-04-03 08:00:15,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1180,26,16,5526,1427608807,615469,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,323,314,323,7992,0,41,3,12,329,6,4,7,84,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3632,5,5,261,953,0,0,127448,-4,-5,-3,-3,0,0,4,Normal,MPPT
2015-03-29 07:00:05,873,250766,2015-04-03 08:00:16,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1181,26,16,5527,1427612405,615829,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,13.2421875,9.7421875,2.2421875,15.2421875,12.7421875,409,383,9.464639,51.234191,80.1075256,115.96751,14.2354,8.22579,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15.9144,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15.0378,7,7,true,true,true,false,false,341640,74326,5,17.2344,3338.2208965,3328.4457255,2500.0000344,1801.0752936,1006.8426336,87.7957058,39.8338096,54.3597212,3338.2208965,255,187,None,0,1427612405,Detumble + MEMS,0,false,false,false,1057,65137,Nominal,false,false,false,false,13.4375,false,false,17.25,false,false,false,false,13.4375,false,false,16.5,false,false,false,false,13.4375,false,false,16.25,-273.0,819,250767,2015-04-03 08:00:17,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1182,26,16,5528,1427612405,615829,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,2050,4282,4601,8260,0,358,117,228,316,6,4,5,77,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3753,5,5,261,953,0,0,127448,12,11,11,9,0,0,4,Normal,MPPT
2015-03-29 08:02:23,874,250768,2015-04-03 08:00:18,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1183,26,16,5529,1427616143,616189,31,0,55,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,0.7421875,-1.2578125,-1.2578125,7.9921875,1.9921875,42405,42405,429765.981975,429765.981975,11399.193366,6839.50245,-12357.6395,683.950245,Nominal,2400,AX.25,On,Off,42405,true,false,true,false,true,false,true,true,false,true,false,true,false,true,116.139,42405,true,false,true,false,true,false,true,true,false,true,false,true,false,true,116.139,7,7,true,true,true,false,false,345378,78064,5,0.8712,3338.2208965,3323.55814,2500.0000344,1798.6315008,1004.3988408,87.4486872,40.0781888,52.2311779,3338.2208965,255,93,None,0,1427616143,Detumble + MEMS,0,false,false,false,1061,57,Nominal,false,false,false,true,-4.5,false,true,-0.5,false,false,false,true,-4.625,false,false,0.0,false,false,false,true,-4.5625,false,true,-0.5,-273.0,820,250769,2015-04-03 08:00:20,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1184,26,16,5530,1427616143,616189,31,0,55,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,165,165,165,165,165,165,165,165,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,42405,-2147483648,-2147483648,165,165,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-23131,-23131,-23131,-23131,-23131,-23131,165,UNKNOWN,UNKNOWN
2015-03-30 07:08:18,895,250816,2015-04-03 08:01:42,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1235,34,17,5612,1427699298,624469,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,13.2421875,14.2421875,5.4921875,11.9921875,13.2421875,397,401,9.56E-4,9.56E-4,0.0,49.19345,14.8272,8.241919,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16.791,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15.9144,7,7,true,true,true,false,false,79247,79247,0,16.65,3343.108482,3328.4457255,2500.0000344,1801.0752936,1006.8426336,88.489743,39.5894304,54.1959871,3338.2208965,255,141,None,0,1427699298,Detumble + MEMS,0,false,false,false,1073,79260,Nominal,false,false,false,false,12.9375,false,false,16.75,false,false,false,false,12.875,false,false,15.75,false,false,false,false,12.875,false,false,15.5,-273.0,841,250817,2015-04-03 08:01:43,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1236,34,17,5613,1427699298,624469,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4017,3743,4044,8304,127,143,514,340,160,6,4,5,75,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6037,5,5,261,954,0,0,127449,11,11,11,9,0,0,4,Full,MPPT
2015-03-30 08:08:18,896,250818,2015-04-03 08:01:44,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1237,34,17,5616,1427702898,624829,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,-4.5078125,-7.5078125,-9.7578125,4.9921875,-7.2578125,329,421,9.56E-4,9.56E-4,0.0,48.54829,-2.0391,8.258048,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-3.0786,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-3.9552,7,7,true,true,true,false,false,82846,82846,0,-0.2976,3338.2208965,3328.4457255,2500.0000344,1798.6315008,1004.3988408,86.75465,39.4672408,52.8861143,3338.2208965,255,69,None,0,1427702898,Detumble + MEMS,0,false,false,false,1073,82861,Nominal,false,false,false,true,-5.125,false,true,-1.0,false,false,false,true,-5.1875,false,true,-1.0,false,false,false,true,-5.0625,false,true,-1.25,-273.0,842,250819,2015-04-03 08:01:46,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1238,34,17,5616,1427702898,624829,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3666,4022,4015,8333,2,881,361,556,172,6,4,7,63,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6149,5,5,261,954,0,0,127449,-3,-4,-4,-6,0,0,4,Full,MPPT
2015-03-30 09:08:17,897,250820,2015-04-03 08:01:47,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1239,34,17,5617,1427706497,625189,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,-4.5078125,-2.7578125,-5.5078125,-0.0078125,-7.0078125,412,395,9.56E-4,0.002151,0.0,49.9999,11.8682,8.096758,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-0.4488,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-1.3254,7,7,true,true,true,false,false,86444,86444,0,15.7734,3338.2208965,3323.55814,2500.0000344,1801.0752936,1006.8426336,88.489743,39.5894304,54.032253,3338.2208965,255,191,None,0,1427706496,Detumble + MEMS,0,false,false,false,1073,86461,Nominal,false,false,false,false,12.125,false,false,15.75,false,false,false,false,12.1875,false,false,14.25,false,false,false,false,12.1875,false,false,14.25,-273.0,843,250821,2015-04-03 08:01:48,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1240,34,17,5618,1427706497,625189,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,323,314,323,8165,0,41,3,0,160,6,4,5,77,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254,5,5,261,954,0,0,127449,8,7,8,8,0,0,4,Normal,MPPT
2015-03-30 10:08:15,898,250822,2015-04-03 08:01:49,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1241,34,17,5620,1427710095,625549,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,14.4921875,12.9921875,4.4921875,14.4921875,15.7421875,417,403,9.56E-4,0.002151,0.0,47.90313,13.9395,8.209661,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15.33,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,14.7456,7,7,true,true,true,false,false,90042,90042,0,13.728,3343.108482,3328.4457255,2500.0000344,1801.0752936,1004.3988408,87.7957058,39.71162,54.032253,3338.2208965,255,66,None,0,1427710094,Detumble + MEMS,0,false,false,false,1073,90061,Nominal,false,false,false,false,10.1875,false,false,14.0,false,false,false,false,10.125,false,false,13.5,false,false,false,false,10.125,false,false,13.0,-273.0,844,250823,2015-04-03 08:01:50,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1242,34,17,5621,1427710095,625549,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3897,4272,4443,8295,24,108,526,322,160,6,4,5,77,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6376,5,5,261,954,0,0,127449,9,8,8,5,0,0,4,Normal,MPPT
2015-03-30 11:08:13,899,250824,2015-04-03 08:01:51,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1243,34,17,5622,1427713693,625909,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,-18.2578125,-18.5078125,-15.2578125,-19.2578125,-22.5078125,394,386,9.56E-4,9.56E-4,0.0,49.83861,-5.5899,7.951597,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-16.812,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-16.812,7,7,true,true,true,false,false,93640,93640,0,1.7478,3338.2208965,3323.55814,2500.0000344,1798.6315008,1004.3988408,86.4076314,39.5894304,53.2135825,3338.2208965,255,190,None,0,1427713692,Detumble + MEMS,0,false,false,false,1073,93661,Nominal,false,false,false,true,-2.9375,false,false,1.0,false,false,false,true,-3.0,false,true,-0.5,false,false,false,true,-2.875,false,true,-0.5,-273.0,845,250825,2015-04-03 08:01:53,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1244,34,17,5623,1427713693,625909,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,323,380,500,8026,0,41,3,12,172,6,4,5,77,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6479,5,5,261,954,0,0,127449,-6,-6,-4,-4,0,0,4,Normal,MPPT
2015-03-30 12:13:42,900,250826,2015-04-03 08:01:54,QB50pV2,QB50p1,WOD Bus,Nominal,1135,1245,34,17,5625,1427717622,626269,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,6.2421875,6.2421875,0.9921875,12.4921875,5.7421875,394,387,7.916636,20.378096,78.7634396,116.61267,16.3067,8.145145,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,12.9924,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,11.5314,7,7,true,true,true,false,false,97570,97570,0,18.9876,3343.108482,3323.55814,2500.0000344,1801.0752936,1006.8426336,88.1427244,39.8338096,54.3597212,3338.2208965,255,35,None,0,1427717622,Detumble + MEMS,0,false,false,false,1074,3047,Nominal,false,false,false,false,15.5625,false,false,19.25,false,false,false,false,15.5625,false,false,18.5,false,false,false,false,15.5625,false,false,18.25,-273.0,846,250827,2015-04-03 08:01:55,QB50pV2,QB50p1,WOD EPS,Nominal,1135,1246,34,17,5626,1427717622,626269,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,332,333,332,8184,0,41,3,0,329,33,4,5,75,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269,5,5,261,954,0,0,127449,13,12,12,11,0,0,4,Normal,MPPT
